A,B
'las_da0000 mujeres_nc0p000 tenemos_vmip000 un_di0000 tema_nc0s000 de_sp000 autoestima_nc0s000 que_pr000000 debemos_vmip000 trabajar_vmn0000 y_cc creernos_vmip000 que_cs somos_vsip000 buenas_aq0000 en_sp000 lo_da0000 que_pr000000 hacemos_vmip000 ',NoAgresivo
'Las_da0000 mujeres_nc0p000 venimos_vmip000 en_sp000 diferentes_di0000 medidas_nc0p000 colores_nc0p000 estilos_nc0p000 diferentes_aq0000 sonrisas_nc0p000 diferentes_aq0000 maneras_nc0p000 de_sp000 pensar_vmn0000 y_cc eso_pd000000 es_vsip000 lo_da0000 que_pr000000 nos_p0000000 hace_vmip000 bellas_aq0000 el_da0000 problema_nc0s000 son_vsip000 los_da0000 estereotipos_nc0p000 y_cc que_cs no_rn todas_di0000 cabemos_nc0p000 en_sp000 ellos_pp000000 la_da0000 ignorancia_nc0s000 es_vsip000 la_da0000 peor_aq0000 ceguera_nc0s000 ',NoAgresivo
'Las_da0000 ninas_nc0p000 de_sp000 misschile_nc0s000 son_vsip000 Super_np00000 lindas_aq0000 pero_cc las_da0000 mujeres_nc0p000 Chilenas_aq0000 en_sp000 gral_nc0s000 son_vsip000 Hermosas_aq0000 hay_vaip000 muchas_di0000 tan_rg y_cc más_rg lindas_aq0000 Partiendo_vmg0000 x_sp000 mi_pp000000 guachita_aq0000 ',NoAgresivo
'Las_da0000 palabras_nc0p000 no_rn pueden_vmip000 describir_vmn0000 mi_dp0000 amor_nc0s000 por_sp000 ti_pp000000 Felicidades_np00000 a_sp000 la_da0000 mujer_nc0s000 más_rg hermosa_aq0000 del_sp000 mundo_nc0s000 y_cc a_sp000 una_di0000 mamá_nc0s000 maravillosa_aq0000 ',NoAgresivo
'las_da0000 papas_nc0p000 subieron_vmis000 están_vaip000 en_sp000 un_di0000 precio_nc0s000 record_nc0s000 felipelarrain_np00000 es_vsip000 culpa_nc0s000 de_sp000 la_da0000 lluvias_nc0p000 las_da0000 lluvias_nc0p000 las_da0000 fiestas_nc0p000 patrias_aq0000 los_da0000 feriados_aq0000 bachelet_nc0s000 el_da0000 gobierno_nc0s000 anterior_aq0000 no_rn le_pp000000 faltan_vmip000 las_da0000 excusas_nc0p000 a_sp000 estos_dd0000 sinverguenzas_nc0p000 ',NoAgresivo
'LAUREN_aq0000 PENDEJA_nc0s000 CULIA_np00000 CALMATE_np00000 HIJA_z0 DE_sp000 PUTA_np00000 ',Agresivo
'Le_pp000000 dije_vmis000 a_sp000 mi_dp0000 mamá_nc0s000 que_pr000000 yo_pp000000 iva_vmip000 a_sp000 morir_vmn0000 de_sp000 sobredosis_nc0n000 y_cc me_p0000000 dijo_vmis000 ay_i hueona_nc0s000 tonta_aq0000 estupida_aq0000 HHDHSHDJHDHDJD_np00000 oye_vmip000 para_sp000 la_da0000 mano_nc0s000 ',Agresivo
'LECCION_np00000 3567_z0 COMO_sp000 MANIPULAR_vmn0000 ENCUENTAS_nc00000 ASI_rg PRESENTO_aq0000 CADEM_vmip000 LA_da0000 PREGUNTA_nc0s000 POR_sp000 REFORMA_nc0s000 PREVISIONAL_aq0000 CON_sp000 BACHELET_np00000 Y_cc PIÑERA_vmic000 pictwittercom/x9f7ZB90M3_nc0n000 ',NoAgresivo
'lejos_rg las_da0000 mujeres_nc0p000 argentinas_aq0000 son_vsip000 mil_dn0000 veces_nc0p000 más_rg lindas_aq0000 que_cs las_da0000 chilenas_aq0000 me_pp000000 quiero_vmip000 ir_vmn0000 ya_rg de_sp000 este_dd0000 infierno_nc0s000 asqueroso_aq0000 ',Agresivo
'Leonor_np00000 Varela_np00000 maravillosa_aq0000 mujer_nc0s000 Todo_di0000 mi_dp0000 carino_nc0s000 y_cc apoyo_nc0s000 ',NoAgresivo
'les_pp000000 molesta_vmip000 que_cs un_di0000 hombre_nc0s000 se_p0000000 comporte_vmsp000 como_cs una_di0000 mujer_nc0s000 porque_cs inconscientemente_rg odian_vmip000 a_sp000 las_da0000 mujeres_nc0p000 buenas_aq0000 noches_nc0p000 ',NoAgresivo
'Lilian_np00000 Tintori_np00000 desnuda_aq0000 a_sp000 Bachelet_np00000 y_cc le_pp000000 realiza_vmip000 feroz_aq0000 emplazamiento_nc0s000 ELLA_z0 NO_rn HARA_vmip000 NADA_pi000000 es_vsip000 Comunista_aq0000 y_cc encubrirá_vmif000 a_sp000 Maduro_np00000 ',NoAgresivo
'Lindas_np00000 hablan_vmip000 de_sp000 corrido_vmp0000 y_cc tienen_vmip000 ideas_nc0p000 clarascuestion_aq0000 que_pr000000 escasea_vmip000 en_sp000 las_da0000 mujeres_nc0p000 chilenas_aq0000 ',NoAgresivo
'Listo_aq0000 quien_pr000000 mierda_nc0s000 sera_vmif000 la_da0000 misss_np00000 chile_np00000 ojala_np00000 no_rn sea_vssp000 la_da0000 weona_nc0s000 que_pr000000 aspira_vmip000 a_sp000 ser_vsn0000 cantante_nc0s000 de_sp000 disney_vmn0000 word_nc0s000 pobre_aq0000 alma_nc0s000 quiere_vmip000 ser_vsn0000 princesa_nc0s000 ',Agresivo
'Llegan_vmm0000 por_sp000 fin_nc0s000 buenas_aq0000 noticias_nc0p000 desde_sp000 EE_np00000 UU_np00000 Hoy_rg en_sp000 la_da0000 Cámara_np00000 de_sp000 Representantes_nc0p000 hay_vaip000 más_rg mujeres_nc0p000 y_cc más_rg diversidad_nc0s000 que_cs nunca_rg No_rn es_vsip000 casualidad_nc0s000 que_cs sean_vssp000 estas_dd0000 personas_nc0p000 quienes_pr000000 pueden_vmip000 frenar_vmn0000 a_sp000 Trump_np00000 y_cc defender_vmn0000 los_da0000 derechos_nc0p000 humanos_aq0000 ',NoAgresivo
'llevaba_vmii000 mucho_rg sin_sp000 decir_vmn0000 que_cs mamenmarquezvoz_nc0s000 es_vsip000 maravillosa_aq0000 y_cc un_di0000 ser_nc0s000 de_sp000 luz_nc0s000 que_cs cada_di0000 vez_nc0s000 que_pr000000 la_pp000000 veo_vmip000 en_sp000 el_da0000 24h_np00000 me_p0000000 pongo_vmip000 super_rg soft_nc0s000 y_cc en_sp000 serio_aq0000 esta_dd0000 mujer_nc0s000 se_p0000000 merece_vmip000 todo_di0000 nuestro_dp0000 carino_nc0s000 ',NoAgresivo
'Llevo_vmip000 10_dn0000 anos_nc0p000 apoyando_vmg0000 y_cc amando_vmg0000 a_sp000 esta_dd0000 maravillosa_aq0000 mujer_nc0s000 siempre_rg nos_pp000000 ha_vaip000 demostrado_vmp0000 lo_da0000 mucho_pi000000 que_pr000000 nos_pp000000 ama_vmip000 al_sp000 igual_rg de_sp000 usar_vmn0000 su_dp0000 plataforma_nc0s000 para_sp000 crear_vmn0000 conciencia_nc0s000 de_sp000 temas_nc0p000 importantes_aq0000 y_cc hacer_vmn0000 este_dd0000 mundo_nc0s000 un_di0000 lugar_nc0s000 mejor_rg asi_rg que_cs ella_pp000000 merece_vmip000 todo_di0000 el_da0000 amor_nc0s000 del_sp000 mundo_nc0s000 ',NoAgresivo
'Lo_da0000 bueno_aq0000 de_sp000 ser_vsn0000 una_di0000 productora_nc0s000 audiovisual_aq0000 es_vsip000 que_cs uno_pi000000 conoce_vmip000 mujeres_nc0p000 y_cc todas_pi000000 están_vmip000 buenas_aq0000 ',NoAgresivo
'Lo_da0000 de_sp000 Carlos_np00000 Figueroa_np00000 viniendo_vmg0000 de_sp000 un_di0000 exministro_nc0s000 de_sp000 interior_nc0s000 de_sp000 la_da0000 Concertacion_np00000 es_vsip000 un_di0000 misil_nc0s000 al_sp000 gobierno_nc0s000 de_sp000 Bachelet_np00000 El_da0000 Code_nc00000 otra_di0000 vez_nc0s000 ',NoAgresivo
'Lo_da0000 de_sp000 Mimi_np00000 es_vsip000 IMPRESIONANTE_np00000 Cada_di0000 semana_nc0s000 se_pp000000 supera_vmip000 la_da0000 actuacion_nc0s000 de_sp000 hoy_rg ha_vaip000 sido_vsp0000 maravillosa_aq0000 Mimi_np00000 es_vsip000 una_di0000 mujer_nc0s000 fuerte_aq0000 con_sp000 garra_nc0s000 con_sp000 ternura_nc0s000 Eres_vsip000 GRANDE_aq0000 ',NoAgresivo
'lo_da0000 más_rg bello_aq0000 que_pr000000 tengo_vmip000 en_sp000 la_da0000 vida_nc0s000 gracias_nc0p000 Dios_np00000 por_sp000 darme_vmn0000 la_da0000 bendicion_nc0s000 de_sp000 ser_vsn0000 hijo_nc0s000 de_sp000 esta_dd0000 maravillosa_aq0000 mujer_nc0s000 ',NoAgresivo
'Lo_da0000 más_rg creativo_nc0s000 que_cs me_pp000000 dijeron_vmis000 hoy_rg por_sp000 haber_van0000 dicho_vmp0000 que_cs creo_vmip000 que_cs las_da0000 elecciones_nc0p000 no_rn son_vsip000 validas_vmp0000 además_rg de_sp000 decirme_vmn0000 tontaweona_nc00000 maracatranslesbianaidiotadescerebrada_aq0000 de_sp000 que_cs fumo_vmip000 zurda_aq0000 culia_pt000000 etcfue_vmsp000 que_cs me_pp000000 parecia_vmii000 a_sp000 KENT_np00000 jajaja_i ',Agresivo
'Lo_da0000 que_pr000000 hacen_vmip000 con_sp000 tal_dd0000 de_sp000 no_rn entrarle_vmsp000 a_sp000 los_da0000 madrazos_nc0p000 y_cc luego_rg dicen_vmip000 que_cs porque_cs los_da0000 hombres_nc0p000 ganamos_vmip000 más_rg ',Agresivo
'Lo_da0000 que_pr000000 me_pp000000 encanta_vmip000 de_sp000 las_da0000 mujeres_nc0p000 es_vsip000 que_cs todas_pi000000 son_vsip000 perfectas_aq0000 y_cc muy_rg buenas_aq0000 sin_sp000 duda_nc0s000 ',NoAgresivo
'LO_da0000 QUE_pr000000 ME_pp000000 MOLESTA_vmip000 ES_vsip000 QUE_cs LA_da0000 KENDALL_np00000 NO_rn LOS_da0000 PRESENTO_aq0000 BIEN_rg ELLOS_vmip000 NO_rn MERECIAN_np00000 ESO_np00000 NO_rn SABE_vmip000 NI_rg LEER_vmn0000 LA_pp000000 MARACA_np00000 CULIA_np00000 ',Agresivo
'Lo_pp000000 teniamos_vmii000 todo_di0000 Por_sp000 culpa_nc0s000 de_sp000 la_da0000 maraca_nc0s000 culia_dt0000 entrometida_aq0000 zorra_vmsp000 que_cs se_p0000000 come_vmip000 a_sp000 todo_di0000 el_da0000 mundo_nc0s000 no_rn tenemos_vmip000 nada_pi000000 ',Agresivo
'Lo_da0000 unico_aq0000 que_pr000000 le_pp000000 podria_vmic000 decir_vmn0000 cmadinagoitiac1_z0 tu_pp000000 pareces_vmip000 hombre_nc0s000 guatona_aq0000 tenida_aq0000 fea_aq0000 CTM_np00000 te_pp000000 falta_vmip000 pico_nc0s000 vieja_aq0000 sapa_vmip000 maraca_np00000 culia_np00000 metete_vmsp000 una_di0000 zanahoria_nc0s000 en_sp000 la_da0000 zorra_nc0s000 para_sp000 dejar_vmn0000 de_sp000 hablar_vmn0000 webadas_nc0p000 ..._fs ',Agresivo
'Lo_pp000000 van_vmip000 a_sp000 dejar_vmn0000 sin_sp000 postre_nc0s000 tan_rg pencas_aq0000 los_da0000 representantes_nc0p000 de_sp000 la_da0000 derecha_nc0s000 Fuese_np00000 al_sp000 reves_np00000 lo_pp000000 tendrian_vmic000 colgando_vmg0000 ',NoAgresivo
'Lo_pp000000 voy_vmip000 a_sp000 decir_vmn0000 en_sp000 alto_aq0000 aurah_vmis000 eres_vsip000 una_di0000 puta_nc0s000 zorra_sp000 rastrera_nc0s000 y_cc lo_da0000 de_sp000 zorra_np00000 va_vmip000 en_sp000 los_da0000 2_z0 sentidos_nc0p000 por_sp000 si_rg hay_vaip000 dudas_nc0p000 ',Agresivo
'Loca_aq0000 de_sp000 mierda_nc0s000 tu_dp0000 pidiendo_vmg0000 que_cs recen_vmsp000 por_sp000 un_di0000 nino_nc0s000 que_cs cuando_cs fue_vsis000 a_sp000 tu_dp0000 hogar_nc0s000 lo_da0000 humillaste_nc0s000 y_cc no_rn le_pp000000 brindaste_vmis000 amor_nc0s000 de_sp000 hermano_nc0s000 Loca_aq0000 mil_z0 veces_nc0p000 ',Agresivo
'Los_da0000 comunistas_nc0p000 no_rn quieren_vmip000 en_sp000 sus_dp0000 filas_nc0p000 a_sp000 una_di0000 weona_nc0s000 mitomana_aq0000 loca_aq0000 y_cc drogadicta_i como_cs la_da0000 Jiles_np00000 x_di0000 eso_pd000000 fue_vsis000 por_sp000 cupo_nc0s000 Humanista_np00000 ya_rg tienen_vmip000 suficiente_aq0000 con_sp000 la_da0000 Vellejos_np00000 y_cc Cariola_np00000 ',Agresivo
'Los_da0000 hombres_nc0p000 confunden_vmip000 a_sp000 una_di0000 mujer_nc0s000 peleona_vmip000 con_sp000 una_di0000 mujer_nc0s000 que_pr000000 tiene_vmip000 pensamiento_nc0s000 propio_aq0000 le_pp000000 lleva_vmip000 la_da0000 contraria_aq0000 y_cc no_rn se_p0000000 deja_vmip000 ..._fs ',NoAgresivo
'Los_da0000 hombres_nc0p000 pueden_vmip000 tener_vmn0000 10_dn0000 novias_nc0p000 al_sp000 ano_nc0s000 y_cc no_rn dicen_vmip000 nada_pi000000 aaaahhhh_aq0000 pero_cc a_sp000 una_di0000 mujer_nc0s000 que_pr000000 tenga_vmsp000 10_dn0000 novios_nc0p000 al_sp000 ano_nc0s000 si_cs le_pp000000 dicen_vmip000 ',NoAgresivo
'Los_da0000 INDH_np00000 porque_cs no_rn atajaron_vmis000 a_sp000 Bachelet_np00000 y_cc ahora_rg hacen_vmip000 el_da0000 show_nc0s000 en_sp000 la_da0000 Camara_np00000 por_sp000 contaminacion_nc0s000 de_sp000 Quintero_np00000 y_cc Puchuncavi_np00000 BASTA_np00000 DE_sp000 MENTIRAS_nc0p000 ZURDOSENAP_np00000 está_vmip000 en_sp000 manos_nc0p000 de_sp000 la_da0000 Concertacion_np00000 desde_sp000 el_da0000 ano_nc0s000 1990_w las_da0000 termoelectricas_nc0p000 del_sp000 problema_nc0s000 las_da0000 autorizo_aq0000 Bachelet_np00000 ',NoAgresivo
'Los_da0000 inmigrantes_nc0p000 vinieron_vmis000 NO_rg senor_nc0s000 Vicuna_np00000 fueron_vsis000 traidos_vmp0000 en_sp000 un_di0000 negociado_vmp0000 asqueroso_aq0000 por_sp000 Bachelet_np00000 hable_vmsp000 claro_aq0000 no_rn sea_vssp000 hipocrita_aq0000 aunque_cs claro_aq0000 a_sp000 ustedes_pp000000 los_da0000 jesuitas_nc0p000 les_pp000000 encanta_vmip000 esta_dd0000 llegada_nc0s000 de_sp000 miseria_nc0s000 viven_vmip000 de_sp000 eso_pd000000 ',NoAgresivo
'Los_pp000000 invito_vmip000 todos_di0000 manana_nc0s000 a_sp000 funar_vmn0000 a_sp000 la_da0000 bachelet_nc0s000 a_sp000 talcahuano_aq0000 Para_sp000 q_cs esta_vmip000 SRA_np00000 tenga_vmsp000 q_cs pedir_vmn0000 perdon_nc0s000 aunque_cs sea_vssp000 a_sp000 la_da0000 fuerza_nc0s000 ',NoAgresivo
'Los_da0000 más_rg probable_aq0000 La_da0000 Comision_np00000 Etica_np00000 los_da0000 dejará_vmif000 sin_sp000 postre_nc0s000 y_cc será_vsif000 todo_pi000000 ',NoAgresivo
'Los_da0000 mismos_aq0000 zurdos_nc0p000 que_pr000000 aplaudieron_vmis000 las_da0000 42_z0 termoelectricas_nc0p000 ultra_aq0000 contaminantes_aq0000 que_pr000000 aprobo_vmis000 la_da0000 comunista_aq0000 Bachelet_np00000 cuando_cs era_vsii000 Presidente_np00000 estos_dd0000 izquierdistas_nc0p000 son_vsip000 unos_di0000 care_nc0s000 raja_aq0000 la_da0000 doble_aq0000 moral_nc0s000 socialistocomunista_nc0s000 da_vmip000 asco_nc0s000 ',NoAgresivo
'Los_da0000 ninos_nc0p000 no_rn usan_vmip000 pelo_nc0s000 largo_aq0000 porque_cs eso_pd000000 es_vsip000 de_sp000 mujer_nc0s000 ',NoAgresivo
'Los_da0000 que_pr000000 se_p0000000 mofan_vmip000 del_sp000 fisico_aq0000 de_sp000 Bachelet_np00000 de_sp000 seguro_nc0s000 debe_vmip000 tener_vmn0000 por_sp000 mamá_nc0s000 una_di0000 Miss_np00000 Chile_np00000 ',NoAgresivo
'Los_da0000 Weones_np00000 autorizan_vmip000 42_z0 Plantas_np00000 Termoelectricas_np00000 a_sp000 Carbon_np00000 en_sp000 Gobierno_np00000 de_sp000 Bachelet_np00000 y_cc ahora_rg presionan_vmip000 al_sp000 Gobierno_np00000 de_sp000 Sebastian_np00000 Pinera_np00000 para_sp000 que_cs las_da0000 cierre_nc0s000 Estos_dd0000 Zurdos_np00000 son_vsip000 una_di0000 Mierda_np00000 CARE_np00000 RAJA_np00000 ',Agresivo
'Los_da0000 Zanganos_np00000 Maite_np00000 Orsini_np00000 y_cc Garbiel_np00000 Boric_np00000 andan_vmip000 culiando_vmg0000 en_sp000 todas_di0000 partes_nc0p000 y_cc financiados_aq0000 x_sp000 todos_di0000 nosotros_pp000000 ',Agresivo
'Lucia_np00000 en_sp000 perra_np00000 pone_vmip000 en_sp000 su_dp0000 lugar_nc0s000 a_sp000 la_da0000 ojete_nc0s000 de_sp000 Eva_np00000 ',Agresivo
'Luego_rg de_sp000 ser_vsn0000 multado_vmp0000 por_sp000 infringir_vmn0000 la_da0000 ley_nc0s000 de_sp000 transito_nc0s000 Gabriel_np00000 Boric_np00000 pide_vmip000 asilo_nc0s000 politico_aq0000 en_sp000 Francia_np00000 jajaja_i ridiculo_aq0000 ',NoAgresivo
'Lule_np00000 salis_vmip000 perdiendo_vmg0000 no_rn t_np00000 conviene_vmip000 perra_np00000 asquerosa_aq0000 ',Agresivo
'Maite_np00000 Orsini_np00000 y_cc Gabriel_np00000 Boric_np00000 les_pp000000 recuerdo_vmip000 que_cs la_da0000 ciguena_nc0s000 trae_vmip000 los_da0000 bebes_nc0p000 de_sp000 Paris_np00000 y_cc no_rn es_vsip000 necesario_aq0000 ir_vmn0000 para_sp000 allá_rg a_sp000 hacerlos_nc0p000 ',NoAgresivo
'Maite_np00000 Orsini_np00000 y_cc Gabriel_np00000 Boric_np00000 visitaron_vmis000 a_sp000 Palma_np00000 Salamanca_np00000 en_sp000 una_di0000 moto_nc0s000 sin_sp000 papeles_nc0p000 al_sp000 dia_nc0s000 y_cc sin_sp000 licencia_nc0s000 clase_nc0s000 C_np00000 financiados_aq0000 por_sp000 chile_nc0s000 jajajajaja_i ',NoAgresivo
'Maldita_np00000 loca_aq0000 estupida_aq0000 tan_rg parecida_aq0000 a_sp000 los_da0000 politicos_aq0000 rastreros_nc0p000 mirale_vmip000 en_sp000 medio_nc0s000 de_sp000 los_da0000 que_pr000000 se_p0000000 le_pp000000 salido_vmp0000 la_da0000 lengua_nc0s000 de_sp000 hablar_vmn0000 disparates_nc0p000 lleva_vmip000 el_da0000 mismo_aq0000 fin_nc0s000 Cesar_np00000 Medina_np00000 ',Agresivo
'Maldita_np00000 perra_np00000 asquerosa_aq0000 me_pp000000 cortaste_vmis000 en_sp000 tu_dp0000 foto_nc0s000 de_sp000 perfil_nc0s000 ',Agresivo
'Maldita_np00000 perra_np00000 desaparecete_aq0000 ',Agresivo
'Mames_np00000 de_sp000 seguro_aq0000 fue_vsis000 la_da0000 perra_np00000 barata_aq0000 de_sp000 la_da0000 Kenia_np00000 ya_rg vi_vmis000 el_da0000 video_nc0s000 de_sp000 Kim_np00000 y_cc se_p0000000 me_pp000000 hace_vmip000 una_di0000 ignorante_nc0s000 ',Agresivo
'Mande_vmip000 el_da0000 brazo_nc0s000 armado_aq0000 para_sp000 que_cs defienda_vmsp000 las_da0000 tierras_nc0p000 que_pr000000 le_pp000000 robamos_vmii000 a_sp000 estos_dd0000 mapuches_nc0p000 terrorisraseso_aq0000 estas_vmip000 diciendo_vmg0000 weona_vmn0000 loca_aq0000 ',Agresivo
'Manana_np00000 a_sp000 las_da0000 13_z0 una_di0000 mujer_nc0s000 maravillosa_aq0000 que_pr000000 ha_vaip000 cambiado_vmp0000 en_sp000 rumbo_nc0s000 de_sp000 su_dp0000 pais_nc0s000 y_cc el_da0000 de_sp000 15_z0 estados_nc0p000 Africanos_aq0000 con_sp000 su_dp0000 voluntad_nc0s000 y_cc su_dp0000 teson_nc0s000 MujeresIncreibles_np00000 que_pr000000 hacen_vmip000 historia_nc0s000 y_cc merecen_vmip000 que_cs las_pp000000 conozcas_vmsp000 en_sp000 FrecuenciaVioleta_np00000 ',NoAgresivo
'Maraca_np00000 ctm_i india_nc0s000 culia_aq0000 intento_nc0s000 de_sp000 ser_vsn0000 humano_aq0000 vali_vmis000 callampa_nc0s000 fea_aq0000 culia_aq0000 ',Agresivo
'maraca_nc0s000 culia_aq0000 mala_aq0000 ojala_np00000 el_da0000 diablo_nc0s000 se_p0000000 le_pp000000 meta_vmsp000 por_sp000 el_da0000 orificio_aq0000 vaginal_nc0s000 ',Agresivo
'maraca_nc0s000 culia_aq0000 maldita_aq0000 zorra_vmsp000 bastarda_di0000 lávate_nc0s000 el_pp000000 choro_vmip000 yegua_nc0s000 mal_aq0000 parida_aq0000 Se_p0000000 imaginan_vmip000 yo_pp000000 hablara_vmsi000 asi_aq0000 Que_cs ordi_vmis000 no_rn podria_vmic000 ',NoAgresivo
'maraca_nc0s000 culia_np00000 me_p0000000 gaste_vmsp000 todo_di0000 el_da0000 saldo_nc0s000 de_sp000 la_da0000 junaeb_np00000 con_sp000 voh_np00000 y_cc ahora_rg ando_aq0000 cagao_vmis000 de_sp000 hambre_nc0s000 teee_aq0000 odioooooooo_aq0000 ',Agresivo
'maraca_nc0s000 culia_np00000 pero_cc weona_vmip000 que_cs te_pp000000 ha_vaip000 echo_vmp0000 nada_rg wn_nc0s000 pero_cc es_vsip000 maraca_aq0000 igual_aq0000 ',Agresivo
'Maraca_aq0000 Culia_np00000 Te_pp000000 Odio_nc0s000 Hiciste_vmis000 Sufrir_np00000 A_np00000 Mi_dp0000 Brunito_np00000 Vali_np00000 Callampa_np00000 Chupa_np00000 El_da0000 Pico_np00000 Ojala_np00000 Mueras_np00000 Eres_vsip000 La_da0000 Peor_aq0000 Persona_np00000 Que_pr000000 Existe_vmip000 l_nc0s000 ',Agresivo
'Maraca_aq0000 culia_nc0s000 wn_nc0s000 Pero_cc weona_vmip000 que_cs te_pp000000 ha_vaip000 echo_vmp0000 esa_dd0000 mina_nc0s000 Nada_pi000000 wn_nc0s000 pero_cc es_vsip000 Maraca_np00000 igual_aq0000 ',Agresivo
'Maraca_np00000 culia_np00000 y_cc la_da0000 conchetumadre_nc0s000 perra_np00000 mal_rg parida_aq0000 te_pp000000 odio_nc0s000 weona_vmn0000 mal_rg intencionada_aq0000 ',Agresivo
'Maraca_np00000 culiá_vmsp000 y_cc la_pp000000 conchetumadre_np00000 Le_pp000000 andai_vmis000 chupando_vmg0000 el_da0000 pico_nc0s000 a_sp000 todos_di0000 los_da0000 culiaos_nc0p000 Se_pp000000 que_cs lei_vmis000 mi_dp0000 twitter_nc0s000 asi_aq0000 que_pr000000 sabi_vmis000 que_cs esto_pd000000 es_vsip000 pa_sp000 voh_np00000 ',Agresivo
'Maraca_np00000 culiá_vmsp000 y_cc la_pp000000 conchetumare_vmsp000 amárrate_vmsp000 las_da0000 tetas_nc0p000 mejor_aq0000 en_sp000 vez_nc0s000 de_sp000 andar_vmn0000 maltratando_vmg0000 animales_nc0p000 aweoná_aq0000 culiá_rg mámame_rg el_da0000 escroto_aq0000 ',Agresivo
'Maraca_np00000 culiá_vmip000 como_cs chucha_nc0s000 te_pp000000 alegrai_vmip000 de_sp000 la_da0000 muerte_nc0s000 de_sp000 una_di0000 persona_nc0s000 Enferma_np00000 ctmre_vmsp000 pudrete_nc0s000 vo_np00000 en_sp000 el_da0000 infierno_nc0s000 sarnosa_aq0000 de_sp000 mierda_nc0s000 estay_nc0s000 bien_rg del_sp000 cerebro_nc0s000 Supieran_np00000 tus_dp0000 papás_nc0p000 que_pr000000 tienen_vmip000 a_sp000 una_di0000 simia_nc0s000 qla_rg de_sp000 hija_nc0s000 ',Agresivo
'Maraca_np00000 culia_np00000 no_rn te_pp000000 deseo_vmip000 mal_rg pero_cc ojalá_i que_cs te_pp000000 ocupen_vmsp000 la_da0000 esquina_nc0s000 ',Agresivo
'Maraca_aq0000 sarnosa_nc0s000 Eso_pd000000 es_vsip000 todo_pi000000 lo_da0000 que_pr000000 puedo_vmip000 decir_vmn0000 de_sp000 ti_pp000000 ',Agresivo
'maracaperrabuscate_vmg0000 una_di0000 vida_nc0s000 o_cc comprate_nc0s000 una_di0000 vida_nc0s000 fea_aq0000 culia_vmip000 loser_nc0s000 culia_aq0000 ahuena_vmip000 Vomitare_np00000 ',Agresivo
'Maravillosa_aq0000 imagen_nc0s000 Tu_dp0000 mujer_nc0s000 es_vsip000 un_di0000 monumento_nc0s000 envidia_nc0s000 de_sp000 la_da0000 buena_aq0000 amigo_nc0s000 tienes_vmip000 una_di0000 mujer_nc0s000 sensacioonal_aq0000 ',NoAgresivo
'maravillosa_aq0000 presentacion_nc0s000 Eres_vsip000 una_di0000 gran_aq0000 mujer_nc0s000 gracias_nc0p000 por_sp000 darnos_nc0p000 este_dd0000 ejemplo_nc0s000 de_sp000 solidaridad_nc0s000 con_sp000 el_da0000 projimo_nc0s000 Te_pp000000 admiro_vmip000 mucho_rg ',NoAgresivo
'Maravillosa_aq0000 grande_aq0000 mujer_nc0s000 de_sp000 esfuerzo_nc0s000 lucha_nc0s000 y_cc amor_nc0s000 por_sp000 su_dp0000 hija_nc0s000 tremendo_aq0000 ejemplo_nc0s000 de_sp000 perseverancia_nc0s000 Un_dn0000 abrazo_nc0s000 para_sp000 usted_pp000000 ',NoAgresivo
'Maravilloso_aq0000 texto_nc0s000 y_cc maravillosa_aq0000 voz_pp000000 Y_cc maravillosa_aq0000 periodista_nc0s000 y_cc mujer_nc0s000 ya_rg anado_aq0000 tambien_vmsp000 alomorma_np00000 ',NoAgresivo
'Maria_np00000 Blanco_np00000 es_vsip000 maravillosa_aq0000 habla_vmip000 del_sp000 femenismo_nc0s000 con_sp000 rigor_nc0s000 seriedad_nc0s000 y_cc sobre_sp000 todo_pi000000 desde_sp000 las_da0000 libertades_nc0p000 de_sp000 la_da0000 mujer_nc0s000 de_sp000 la_da0000 persona_nc0s000 Lamentable_aq0000 este_dd0000 acoso_nc0s000 que_pr000000 está_vmip000 recibiendo_vmg0000 ',NoAgresivo
'Martha_np00000 Iannini_np00000 mujer_nc0s000 extraordinaria_aq0000 maestra_nc0s000 lider_vmn0000 en_sp000 los_da0000 hogares_nc0p000 del_sp000 ICBF_np00000 Sabiduria_np00000 pura_aq0000 sobre_sp000 literatura_nc0s000 infantil_aq0000 y_cc primera_ao0000 infancia_nc0s000 Gente_nc0s000 creyendo_vmg0000 y_cc creando_vmg0000 que_cs cosa_nc0s000 maravillosa_aq0000 ',NoAgresivo
'Marzo_aq0000 gracias_nc0p000 a_sp000 nosotros_pp000000 Abril_np00000 gracias_nc0p000 a_sp000 nosotros_pp000000 cumplimos_vmip000 Mayo_w esta_dd0000 baja_nc0s000 es_vsip000 culpa_nc0s000 de_sp000 Bachelet_np00000 Junio_w no_rn todavia_rg es_vsip000 culpa_nc0s000 de_sp000 ella_pp000000 Julio_np00000 culpa_nc0s000 de_sp000 ella_pp000000 y_cc su_dp0000 gbno_nc0s000 Agosto_aq0000 ehehel_vmis000 mundosi_np00000 es_vsip000 culpa_nc0s000 del_sp000 mundo_nc0s000 Septiembreculpa_rg dedelos_aq0000 feriados_aq0000 Octubre_np00000 ',NoAgresivo
